locationID,continent,country,stateProvince,countryCode,isCustomRegion,verbatimCountry
MOBI_adm1_360,Africa,Congo (the Democratic Republic of the),Kasai,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_361,Africa,Congo (the Democratic Republic of the),Kasai-Oriental,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_362,Africa,Congo (the Democratic Republic of the),Kinshasa,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_363,Africa,Congo (the Democratic Republic of the),Kongo-Central,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_364,Africa,Congo (the Democratic Republic of the),Kwango,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_365,Africa,Congo (the Democratic Republic of the),Kwilu,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_366,Africa,Congo (the Democratic Republic of the),Lomami,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_367,Africa,Congo (the Democratic Republic of the),Lower Uele,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_368,Africa,Congo (the Democratic Republic of the),Lualaba,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_369,Africa,Congo (the Democratic Republic of the),Mai-Ndombe,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_370,Africa,Congo (the Democratic Republic of the),Maniema,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_371,Africa,Congo (the Democratic Republic of the),Mongala,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_372,Africa,Congo (the Democratic Republic of the),Nord-Ubangi,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_373,Africa,Congo (the Democratic Republic of the),North Kivu,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_374,Africa,Congo (the Democratic Republic of the),Sankuru,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_375,Africa,Congo (the Democratic Republic of the),South Kivu,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_376,Africa,Congo (the Democratic Republic of the),Sud-Ubangi,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_377,Africa,Congo (the Democratic Republic of the),Tanganyika,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_378,Africa,Congo (the Democratic Republic of the),Tshopo,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_379,Africa,Congo (the Democratic Republic of the),Tshuapa,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_380,Africa,Congo (the Democratic Republic of the),Upper Uele,CD,No,"Congo, Dem Rep of the"
MOBI_adm1_381,Africa,Central African Republic (the),Bamingui-Bangoran,CF,No,Central African Rep
MOBI_adm1_382,Africa,Central African Republic (the),Bangui,CF,No,Central African Rep
MOBI_adm1_383,Africa,Central African Republic (the),Basse-Kotto,CF,No,Central African Rep
MOBI_adm1_384,Africa,Central African Republic (the),Haute-Kotto,CF,No,Central African Rep
MOBI_adm1_385,Africa,Central African Republic (the),Haut-Mbomou,CF,No,Central African Rep
MOBI_adm1_386,Africa,Central African Republic (the),Kémo,CF,No,Central African Rep
MOBI_adm1_387,Africa,Central African Republic (the),Lobaye,CF,No,Central African Rep
MOBI_adm1_388,Africa,Central African Republic (the),Mambéré-Kadéï,CF,No,Central African Rep
MOBI_adm1_389,Africa,Central African Republic (the),Mbomou,CF,No,Central African Rep
MOBI_adm1_390,Africa,Central African Republic (the),Nana-Grébizi,CF,No,Central African Rep
MOBI_adm1_391,Africa,Central African Republic (the),Nana-Mambéré,CF,No,Central African Rep
MOBI_adm1_392,Africa,Central African Republic (the),Ombella-M'Poko,CF,No,Central African Rep
MOBI_adm1_393,Africa,Central African Republic (the),Ouaka,CF,No,Central African Rep
MOBI_adm1_394,Africa,Central African Republic (the),Ouham,CF,No,Central African Rep
MOBI_adm1_395,Africa,Central African Republic (the),Ouham-Pendé,CF,No,Central African Rep
MOBI_adm1_396,Africa,Central African Republic (the),Sangha-Mbaéré,CF,No,Central African Rep
MOBI_adm1_397,Africa,Central African Republic (the),Vakaga,CF,No,Central African Rep
MOBI_adm1_398,Africa,Congo (the),Bouenza,CG,No,"Congo, Rep of the"
MOBI_adm1_399,Africa,Congo (the),Brazzaville,CG,No,"Congo, Rep of the"
MOBI_adm1_400,Africa,Congo (the),Cuvette,CG,No,"Congo, Rep of the"
MOBI_adm1_401,Africa,Congo (the),Cuvette-Ouest,CG,No,"Congo, Rep of the"
MOBI_adm1_402,Africa,Congo (the),Kouilou,CG,No,"Congo, Rep of the"
MOBI_adm1_403,Africa,Congo (the),Lékoumou,CG,No,"Congo, Rep of the"
MOBI_adm1_404,Africa,Congo (the),Likouala,CG,No,"Congo, Rep of the"
MOBI_adm1_405,Africa,Congo (the),Niari,CG,No,"Congo, Rep of the"
MOBI_adm1_406,Africa,Congo (the),Plateaux,CG,No,"Congo, Rep of the"
MOBI_adm1_407,Africa,Congo (the),Pool,CG,No,"Congo, Rep of the"
MOBI_adm1_408,Africa,Congo (the),Sangha,CG,No,"Congo, Rep of the"
MOBI_adm1_409,Europe,Switzerland,Aargau,CH,No,Switzerland
MOBI_adm1_410,Europe,Switzerland,Appenzell Innerrhoden,CH,No,Switzerland
MOBI_adm1_411,Europe,Switzerland,Basel-Landschaft,CH,No,Switzerland
MOBI_adm1_412,Europe,Switzerland,Basel-Stadt,CH,No,Switzerland
MOBI_adm1_413,Europe,Switzerland,Bern,CH,No,Switzerland
MOBI_adm1_414,Europe,Switzerland,Fribourg,CH,No,Switzerland
MOBI_adm1_415,Europe,Switzerland,Genève,CH,No,Switzerland
MOBI_adm1_416,Europe,Switzerland,Glarus,CH,No,Switzerland
MOBI_adm1_417,Europe,Switzerland,Graubünden,CH,No,Switzerland
MOBI_adm1_418,Europe,Switzerland,Jura,CH,No,Switzerland
MOBI_adm1_419,Europe,Switzerland,Luzern,CH,No,Switzerland
MOBI_adm1_420,Europe,Switzerland,Neuchâtel,CH,No,Switzerland
MOBI_adm1_421,Europe,Switzerland,Nidwalden,CH,No,Switzerland
MOBI_adm1_422,Europe,Switzerland,Obwalden,CH,No,Switzerland
MOBI_adm1_423,Europe,Switzerland,Schaffhausen,CH,No,Switzerland
MOBI_adm1_424,Europe,Switzerland,Schwyz,CH,No,Switzerland
MOBI_adm1_425,Europe,Switzerland,Solothurn,CH,No,Switzerland
MOBI_adm1_426,Europe,Switzerland,St. Gallen,CH,No,Switzerland
MOBI_adm1_427,Europe,Switzerland,Thurgau,CH,No,Switzerland
MOBI_adm1_428,Europe,Switzerland,Ticino,CH,No,Switzerland
MOBI_adm1_429,Europe,Switzerland,Uri,CH,No,Switzerland
MOBI_adm1_430,Europe,Switzerland,Valais,CH,No,Switzerland
MOBI_adm1_431,Europe,Switzerland,Vaud,CH,No,Switzerland
MOBI_adm1_432,Europe,Switzerland,Zug,CH,No,Switzerland
MOBI_adm1_433,Europe,Switzerland,Zürich,CH,No,Switzerland
MOBI_adm1_434,Africa,Côte d'Ivoire,Bas-Sassandra,CI,No,Cote d'Ivoire
MOBI_adm1_435,Africa,Côte d'Ivoire,Comoe,CI,No,Cote d'Ivoire
MOBI_adm1_436,Africa,Côte d'Ivoire,Denguele,CI,No,Cote d'Ivoire
MOBI_adm1_437,Africa,Côte d'Ivoire,District Autonome D'Abidjan,CI,No,Cote d'Ivoire
MOBI_adm1_438,Africa,Côte d'Ivoire,District Autonome De Yamoussoukro,CI,No,Cote d'Ivoire
MOBI_adm1_439,Africa,Côte d'Ivoire,Goh-Djiboua,CI,No,Cote d'Ivoire
MOBI_adm1_440,Africa,Côte d'Ivoire,Lacs,CI,No,Cote d'Ivoire
MOBI_adm1_441,Africa,Côte d'Ivoire,Lagunes,CI,No,Cote d'Ivoire
MOBI_adm1_442,Africa,Côte d'Ivoire,Montagnes,CI,No,Cote d'Ivoire
MOBI_adm1_443,Africa,Côte d'Ivoire,Sassandra-Marahoue,CI,No,Cote d'Ivoire
MOBI_adm1_444,Africa,Côte d'Ivoire,Savanes,CI,No,Cote d'Ivoire
MOBI_adm1_445,Africa,Côte d'Ivoire,Valle Du Bandama,CI,No,Cote d'Ivoire
MOBI_adm1_446,Africa,Côte d'Ivoire,Woroba,CI,No,Cote d'Ivoire
MOBI_adm1_447,Africa,Côte d'Ivoire,Zanzan,CI,No,Cote d'Ivoire
MOBI_adm1_448,Americas,Chile,Región de Ñuble,CL,No,Chile
MOBI_adm1_449,Americas,Chile,Región de Antofagasta,CL,No,Chile
MOBI_adm1_450,Americas,Chile,Región de Arica y Parinacota,CL,No,Chile
MOBI_adm1_451,Americas,Chile,Región de Atacama,CL,No,Chile
MOBI_adm1_452,Americas,Chile,Región de Aysén del Gral.Ibañez del Campo,CL,No,Chile
MOBI_adm1_453,Americas,Chile,Región de Coquimbo,CL,No,Chile
MOBI_adm1_454,Americas,Chile,Región de La Araucanía,CL,No,Chile
MOBI_adm1_455,Americas,Chile,Región de Los Lagos,CL,No,Chile
MOBI_adm1_456,Americas,Chile,Región de Los Ríos,CL,No,Chile
MOBI_adm1_457,Americas,Chile,Región de Magallanes y Antártica Chilena,CL,No,Chile
MOBI_adm1_458,Americas,Chile,Región de Tarapacá,CL,No,Chile
MOBI_adm1_459,Americas,Chile,Región de Valparaíso,CL,No,Chile
MOBI_adm1_460,Americas,Chile,Región del Bío-Bío,CL,No,Chile
MOBI_adm1_461,Americas,Chile,Región del Libertador Bernardo O'Higgins,CL,No,Chile
MOBI_adm1_462,Americas,Chile,Región del Maule,CL,No,Chile
MOBI_adm1_463,Americas,Chile,Región Metropolitana de Santiago,CL,No,Chile
MOBI_adm1_464,Africa,Cameroon,Adamaoua,CM,No,Cameroon
MOBI_adm1_465,Africa,Cameroon,Centre,CM,No,Cameroon
MOBI_adm1_466,Africa,Cameroon,East,CM,No,Cameroon
MOBI_adm1_467,Africa,Cameroon,Far North,CM,No,Cameroon
MOBI_adm1_468,Africa,Cameroon,Littoral,CM,No,Cameroon
MOBI_adm1_469,Africa,Cameroon,North,CM,No,Cameroon
MOBI_adm1_470,Africa,Cameroon,North-West,CM,No,Cameroon
MOBI_adm1_471,Africa,Cameroon,South,CM,No,Cameroon
MOBI_adm1_472,Africa,Cameroon,South-West,CM,No,Cameroon
MOBI_adm1_473,Africa,Cameroon,West,CM,No,Cameroon
MOBI_adm1_474,Asia,China,Anhui Province,CN,No,China
MOBI_adm1_475,Asia,China,Beijing Municipality,CN,No,China
MOBI_adm1_476,Asia,China,Chongqing Municipality,CN,No,China
MOBI_adm1_477,Asia,China,Fujian Province,CN,No,China
MOBI_adm1_478,Asia,China,Gansu Province,CN,No,China
MOBI_adm1_479,Asia,China,Guangxi Zhuang Autonomous Region,CN,No,China
MOBI_adm1_480,Asia,China,Guangzhou Province,CN,No,China
MOBI_adm1_481,Asia,China,Guizhou Province,CN,No,China
MOBI_adm1_482,Asia,China,Hainan Province,CN,No,China
MOBI_adm1_483,Asia,China,Hebei Province,CN,No,China
MOBI_adm1_484,Asia,China,Heilongjiang Province,CN,No,China
MOBI_adm1_485,Asia,China,Henan Province,CN,No,China
MOBI_adm1_486,Asia,China,Hong Kong Special Administrative Region,CN,No,China
MOBI_adm1_487,Asia,China,Hubei Province,CN,No,China
MOBI_adm1_488,Asia,China,Hunan Province,CN,No,China
MOBI_adm1_489,Asia,China,Inner Mongolia Autonomous Region,CN,No,China
MOBI_adm1_490,Asia,China,Jiangsu Province,CN,No,China
MOBI_adm1_491,Asia,China,Jiangxi Province,CN,No,China
MOBI_adm1_492,Asia,China,Jilin Province,CN,No,China
MOBI_adm1_493,Asia,China,Liaoning Province,CN,No,China
MOBI_adm1_494,Asia,China,Macau Special Administrative Region,CN,No,China
MOBI_adm1_495,Asia,China,Ningxia Ningxia Hui Autonomous Region,CN,No,China
MOBI_adm1_496,Asia,China,Qinghai Province,CN,No,China
MOBI_adm1_497,Asia,China,Shaanxi Province,CN,No,China
MOBI_adm1_498,Asia,China,Shandong Province,CN,No,China
MOBI_adm1_499,Asia,China,Shanghai Municipality,CN,No,China
MOBI_adm1_500,Asia,China,Shanxi Province,CN,No,China
MOBI_adm1_501,Asia,China,Sichuan Province,CN,No,China
MOBI_adm1_502,Asia,China,Tianjin Municipality,CN,No,China
MOBI_adm1_503,Asia,China,Tibet Autonomous Region,CN,No,China
MOBI_adm1_504,Asia,China,Xinjiang Uyghur Autonomous Region,CN,No,China
MOBI_adm1_505,Asia,China,Yunnan Province,CN,No,China
MOBI_adm1_506,Asia,China,Zhejiang Province,CN,No,China
MOBI_adm1_507,Americas,Colombia,Amazonas,CO,No,Colombia
MOBI_adm1_508,Americas,Colombia,Antioquia,CO,No,Colombia
MOBI_adm1_509,Americas,Colombia,Arauca,CO,No,Colombia
MOBI_adm1_510,Americas,Colombia,"Archipiélago de San Andrés, Providencia y Santa Catalina",CO,No,Colombia
MOBI_adm1_511,Americas,Colombia,Atlántico,CO,No,Colombia
MOBI_adm1_512,Americas,Colombia,Bogota Capital District,CO,No,Colombia
MOBI_adm1_513,Americas,Colombia,Bolívar,CO,No,Colombia
MOBI_adm1_514,Americas,Colombia,Boyacá,CO,No,Colombia
MOBI_adm1_515,Americas,Colombia,Caldas,CO,No,Colombia
MOBI_adm1_516,Americas,Colombia,Caquetá,CO,No,Colombia
MOBI_adm1_517,Americas,Colombia,Casanare,CO,No,Colombia
MOBI_adm1_518,Americas,Colombia,Cauca,CO,No,Colombia
MOBI_adm1_519,Americas,Colombia,Cesar,CO,No,Colombia
MOBI_adm1_520,Americas,Colombia,Chocó,CO,No,Colombia
MOBI_adm1_521,Americas,Colombia,Córdoba,CO,No,Colombia
MOBI_adm1_522,Americas,Colombia,Cundinamarca,CO,No,Colombia
MOBI_adm1_523,Americas,Colombia,Guainía,CO,No,Colombia
MOBI_adm1_524,Americas,Colombia,Guaviare,CO,No,Colombia
MOBI_adm1_525,Americas,Colombia,Huila,CO,No,Colombia
MOBI_adm1_526,Americas,Colombia,La Guajira,CO,No,Colombia
MOBI_adm1_527,Americas,Colombia,Magdalena,CO,No,Colombia
MOBI_adm1_528,Americas,Colombia,Meta,CO,No,Colombia
MOBI_adm1_529,Americas,Colombia,Nariño,CO,No,Colombia
MOBI_adm1_530,Americas,Colombia,Norte de Santander,CO,No,Colombia
MOBI_adm1_531,Americas,Colombia,Putumayo,CO,No,Colombia
MOBI_adm1_532,Americas,Colombia,Quindío,CO,No,Colombia
MOBI_adm1_533,Americas,Colombia,Risaralda,CO,No,Colombia
MOBI_adm1_534,Americas,Colombia,Santander,CO,No,Colombia
MOBI_adm1_535,Americas,Colombia,Sucre,CO,No,Colombia
MOBI_adm1_536,Americas,Colombia,Tolima,CO,No,Colombia
MOBI_adm1_537,Americas,Colombia,Valle del Cauca,CO,No,Colombia
MOBI_adm1_538,Americas,Colombia,Vaupés,CO,No,Colombia
MOBI_adm1_539,Americas,Colombia,Vichada,CO,No,Colombia
MOBI_adm1_540,Americas,Costa Rica,Provincia Alajuela,CR,No,Costa Rica
MOBI_adm1_541,Americas,Costa Rica,Provincia Cartago,CR,No,Costa Rica
MOBI_adm1_542,Americas,Costa Rica,Provincia Guanacaste,CR,No,Costa Rica
MOBI_adm1_543,Americas,Costa Rica,Provincia Heredia,CR,No,Costa Rica
MOBI_adm1_544,Americas,Costa Rica,Provincia Limón,CR,No,Costa Rica
MOBI_adm1_545,Americas,Costa Rica,Provincia Puntarenas,CR,No,Costa Rica
MOBI_adm1_546,Americas,Costa Rica,Provincia San José,CR,No,Costa Rica
MOBI_adm1_547,Americas,Cuba,Artemisa,CU,No,Cuba
MOBI_adm1_548,Americas,Cuba,Camagüey,CU,No,Cuba
MOBI_adm1_549,Americas,Cuba,Ciego de Avila,CU,No,Cuba
MOBI_adm1_550,Americas,Cuba,Cienfuegos,CU,No,Cuba
MOBI_adm1_551,Americas,Cuba,Granma,CU,No,Cuba
MOBI_adm1_552,Americas,Cuba,Guantánamo,CU,No,Cuba
MOBI_adm1_553,Americas,Cuba,Havana,CU,No,Cuba
MOBI_adm1_554,Americas,Cuba,Holguín,CU,No,Cuba
MOBI_adm1_555,Americas,Cuba,Isle of Youth,CU,No,Cuba
MOBI_adm1_556,Americas,Cuba,Las Tunas,CU,No,Cuba
MOBI_adm1_557,Americas,Cuba,Matanzas,CU,No,Cuba
MOBI_adm1_558,Americas,Cuba,Mayabeque,CU,No,Cuba
MOBI_adm1_559,Americas,Cuba,Pinar del Rio,CU,No,Cuba
MOBI_adm1_560,Americas,Cuba,Sancti Spiritus,CU,No,Cuba
MOBI_adm1_561,Americas,Cuba,Santiago de Cuba,CU,No,Cuba
MOBI_adm1_562,Americas,Cuba,Villa Clara,CU,No,Cuba
MOBI_adm1_563,Africa,Cabo Verde,Boa Vista,CV,No,Cabo Verde
MOBI_adm1_564,Africa,Cabo Verde,Brava,CV,No,Cabo Verde
MOBI_adm1_565,Africa,Cabo Verde,Maio,CV,No,Cabo Verde
MOBI_adm1_566,Africa,Cabo Verde,Mosteiros,CV,No,Cabo Verde
MOBI_adm1_567,Africa,Cabo Verde,Paul,CV,No,Cabo Verde
MOBI_adm1_568,Africa,Cabo Verde,Porto Novo,CV,No,Cabo Verde
MOBI_adm1_569,Africa,Cabo Verde,Praia,CV,No,Cabo Verde
MOBI_adm1_570,Africa,Cabo Verde,Ribeira Brava,CV,No,Cabo Verde
MOBI_adm1_571,Africa,Cabo Verde,Ribeira Grande,CV,No,Cabo Verde
MOBI_adm1_572,Africa,Cabo Verde,Ribeira Grande de Santiago,CV,No,Cabo Verde
MOBI_adm1_573,Africa,Cabo Verde,Sal,CV,No,Cabo Verde
MOBI_adm1_574,Africa,Cabo Verde,Santa Catarina,CV,No,Cabo Verde
MOBI_adm1_575,Africa,Cabo Verde,Santa Catarina do Fogo,CV,No,Cabo Verde
MOBI_adm1_576,Africa,Cabo Verde,Santa Cruz,CV,No,Cabo Verde
MOBI_adm1_577,Africa,Cabo Verde,São Domingos,CV,No,Cabo Verde
MOBI_adm1_578,Africa,Cabo Verde,São Filipe,CV,No,Cabo Verde
MOBI_adm1_579,Africa,Cabo Verde,São Lourenço dos Órgãos,CV,No,Cabo Verde
MOBI_adm1_580,Africa,Cabo Verde,São Miguel,CV,No,Cabo Verde
MOBI_adm1_581,Africa,Cabo Verde,São Salvador do Mundo,CV,No,Cabo Verde
MOBI_adm1_582,Africa,Cabo Verde,São Vicente,CV,No,Cabo Verde
MOBI_adm1_583,Africa,Cabo Verde,Tarrafal,CV,No,Cabo Verde
MOBI_adm1_584,Africa,Cabo Verde,Tarrafal de São Nicolau,CV,No,Cabo Verde
MOBI_adm1_585,Asia,Cyprus,Famagusta,CY,No,Cyprus
MOBI_adm1_586,Asia,Cyprus,Kyrenia,CY,No,Cyprus
MOBI_adm1_587,Asia,Cyprus,Larnaca,CY,No,Cyprus
MOBI_adm1_588,Asia,Cyprus,Limassol,CY,No,Cyprus
MOBI_adm1_589,Asia,Cyprus,Nicosia,CY,No,Cyprus
MOBI_adm1_590,Asia,Cyprus,Paphos,CY,No,Cyprus
MOBI_adm1_591,Europe,Czechia,Hlavní město Praha,CZ,No,Czechia
MOBI_adm1_592,Europe,Czechia,Jihočeský kraj,CZ,No,Czechia
MOBI_adm1_593,Europe,Czechia,Jihomoravský kraj,CZ,No,Czechia
MOBI_adm1_594,Europe,Czechia,Karlovarský kraj,CZ,No,Czechia
MOBI_adm1_595,Europe,Czechia,Kraj Vysočina,CZ,No,Czechia
MOBI_adm1_596,Europe,Czechia,Královéhradecký kraj,CZ,No,Czechia
MOBI_adm1_597,Europe,Czechia,Liberecký kraj,CZ,No,Czechia
MOBI_adm1_598,Europe,Czechia,Moravskoslezský kraj,CZ,No,Czechia
MOBI_adm1_599,Europe,Czechia,Olomoucký kraj,CZ,No,Czechia
MOBI_adm1_600,Europe,Czechia,Pardubický kraj,CZ,No,Czechia
MOBI_adm1_601,Europe,Czechia,Plzeňský kraj,CZ,No,Czechia
MOBI_adm1_602,Europe,Czechia,Středočeský kraj,CZ,No,Czechia
MOBI_adm1_603,Europe,Czechia,Ústecký kraj,CZ,No,Czechia
MOBI_adm1_604,Europe,Czechia,Zlínský kraj,CZ,No,Czechia
MOBI_adm1_605,Europe,Germany,Baden-Württemberg,DE,No,Germany
MOBI_adm1_606,Europe,Germany,Bayern,DE,No,Germany
MOBI_adm1_607,Europe,Germany,Berlin,DE,No,Germany
MOBI_adm1_608,Europe,Germany,Hamburg,DE,No,Germany
MOBI_adm1_609,Europe,Germany,Hessen,DE,No,Germany
MOBI_adm1_610,Europe,Germany,Mecklenburg-Vorpommern,DE,No,Germany
MOBI_adm1_611,Europe,Germany,Niedersachsen,DE,No,Germany
MOBI_adm1_612,Europe,Germany,Nordrhein-Westfalen,DE,No,Germany
MOBI_adm1_613,Europe,Germany,Rheinland-Pfalz,DE,No,Germany
MOBI_adm1_614,Europe,Germany,Saarland,DE,No,Germany
MOBI_adm1_615,Europe,Germany,Sachsen,DE,No,Germany
MOBI_adm1_616,Europe,Germany,Sachsen-Anhalt,DE,No,Germany
MOBI_adm1_617,Europe,Germany,Schleswig-Holstein,DE,No,Germany
MOBI_adm1_618,Europe,Germany,Thüringen,DE,No,Germany
MOBI_adm1_619,Africa,Djibouti,Ali Sabieh,DJ,No,Djibouti
MOBI_adm1_620,Africa,Djibouti,Arta,DJ,No,Djibouti
MOBI_adm1_621,Africa,Djibouti,Dikhil,DJ,No,Djibouti
MOBI_adm1_622,Africa,Djibouti,Obock,DJ,No,Djibouti
MOBI_adm1_623,Africa,Djibouti,Tadjourah,DJ,No,Djibouti
MOBI_adm1_624,Europe,Denmark,Hovedstaden,DK,No,Denmark
MOBI_adm1_625,Europe,Denmark,Midtjylland,DK,No,Denmark
MOBI_adm1_626,Europe,Denmark,Nordjylland,DK,No,Denmark
MOBI_adm1_627,Europe,Denmark,Sjælland,DK,No,Denmark
MOBI_adm1_628,Europe,Denmark,Syddanmark,DK,No,Denmark
MOBI_adm1_629,Americas,Dominica,Saint Andrew,DM,No,Dominica
MOBI_adm1_630,Americas,Dominica,Saint David,DM,No,Dominica
MOBI_adm1_631,Americas,Dominica,Saint George,DM,No,Dominica
MOBI_adm1_632,Americas,Dominica,Saint John,DM,No,Dominica
MOBI_adm1_633,Americas,Dominica,Saint Joseph,DM,No,Dominica
MOBI_adm1_634,Americas,Dominica,Saint Luke,DM,No,Dominica
MOBI_adm1_635,Americas,Dominica,Saint Mark,DM,No,Dominica
MOBI_adm1_636,Americas,Dominica,Saint Patrick,DM,No,Dominica
MOBI_adm1_637,Americas,Dominica,Saint Paul,DM,No,Dominica
MOBI_adm1_638,Americas,Dominica,Saint Peter,DM,No,Dominica
MOBI_adm1_639,Americas,Dominican Republic (the),Azua,DO,No,Dominican Republic
MOBI_adm1_640,Americas,Dominican Republic (the),Bahoruco,DO,No,Dominican Republic
MOBI_adm1_641,Americas,Dominican Republic (the),Barahona,DO,No,Dominican Republic
MOBI_adm1_642,Americas,Dominican Republic (the),Dajabón,DO,No,Dominican Republic
MOBI_adm1_643,Americas,Dominican Republic (the),Duarte,DO,No,Dominican Republic
MOBI_adm1_644,Americas,Dominican Republic (the),El Seybo,DO,No,Dominican Republic
MOBI_adm1_645,Americas,Dominican Republic (the),Espaillat,DO,No,Dominican Republic
MOBI_adm1_646,Americas,Dominican Republic (the),Hato Mayor,DO,No,Dominican Republic
MOBI_adm1_647,Americas,Dominican Republic (the),Hermanas,DO,No,Dominican Republic
MOBI_adm1_648,Americas,Dominican Republic (the),Independencia,DO,No,Dominican Republic
MOBI_adm1_649,Americas,Dominican Republic (the),La Altagracia,DO,No,Dominican Republic
MOBI_adm1_650,Americas,Dominican Republic (the),La Estrelleta,DO,No,Dominican Republic
MOBI_adm1_651,Americas,Dominican Republic (the),La Romana,DO,No,Dominican Republic
MOBI_adm1_652,Americas,Dominican Republic (the),La Vega,DO,No,Dominican Republic
MOBI_adm1_653,Americas,Dominican Republic (the),María Trinidad Sánchez,DO,No,Dominican Republic
MOBI_adm1_654,Americas,Dominican Republic (the),Monseñor Nouel,DO,No,Dominican Republic
MOBI_adm1_655,Americas,Dominican Republic (the),Monte Cristi,DO,No,Dominican Republic
MOBI_adm1_656,Americas,Dominican Republic (the),Monte Plata,DO,No,Dominican Republic
MOBI_adm1_657,Americas,Dominican Republic (the),Pedernales,DO,No,Dominican Republic
MOBI_adm1_658,Americas,Dominican Republic (the),Peravia,DO,No,Dominican Republic
MOBI_adm1_659,Americas,Dominican Republic (the),Puerto Plata,DO,No,Dominican Republic
MOBI_adm1_660,Americas,Dominican Republic (the),Samaná,DO,No,Dominican Republic
MOBI_adm1_661,Americas,Dominican Republic (the),San Cristóbal,DO,No,Dominican Republic
MOBI_adm1_662,Americas,Dominican Republic (the),San José de Ocoa,DO,No,Dominican Republic
MOBI_adm1_663,Americas,Dominican Republic (the),San Juan,DO,No,Dominican Republic
MOBI_adm1_664,Americas,Dominican Republic (the),San Pedro de Macorís,DO,No,Dominican Republic
MOBI_adm1_665,Americas,Dominican Republic (the),Sánchez Ramírez,DO,No,Dominican Republic
MOBI_adm1_666,Americas,Dominican Republic (the),Santiago,DO,No,Dominican Republic
MOBI_adm1_667,Americas,Dominican Republic (the),Santiago Rodríguez,DO,No,Dominican Republic
MOBI_adm1_668,Americas,Dominican Republic (the),Santo Domingo,DO,No,Dominican Republic
MOBI_adm1_669,Americas,Dominican Republic (the),Valverde,DO,No,Dominican Republic
MOBI_adm1_670,Africa,Algeria,Adrar,DZ,No,Algeria
MOBI_adm1_671,Africa,Algeria,Aïn Defla,DZ,No,Algeria
MOBI_adm1_672,Africa,Algeria,Aïn Témouchent,DZ,No,Algeria
MOBI_adm1_673,Africa,Algeria,Algiers,DZ,No,Algeria
MOBI_adm1_674,Africa,Algeria,Annaba,DZ,No,Algeria
MOBI_adm1_675,Africa,Algeria,Batna,DZ,No,Algeria
MOBI_adm1_676,Africa,Algeria,Béchar,DZ,No,Algeria
MOBI_adm1_677,Africa,Algeria,Bejaia,DZ,No,Algeria
MOBI_adm1_678,Africa,Algeria,Biskra,DZ,No,Algeria
MOBI_adm1_679,Africa,Algeria,Blida,DZ,No,Algeria
MOBI_adm1_680,Africa,Algeria,Bordj Bou Arreridj‎,DZ,No,Algeria
MOBI_adm1_681,Africa,Algeria,Bouira,DZ,No,Algeria
MOBI_adm1_682,Africa,Algeria,Boumerdès,DZ,No,Algeria
MOBI_adm1_683,Africa,Algeria,Chlef,DZ,No,Algeria
MOBI_adm1_684,Africa,Algeria,Constantine,DZ,No,Algeria
MOBI_adm1_685,Africa,Algeria,Djelfa,DZ,No,Algeria
MOBI_adm1_686,Africa,Algeria,El Bayadh,DZ,No,Algeria
MOBI_adm1_687,Africa,Algeria,El Oued,DZ,No,Algeria
MOBI_adm1_688,Africa,Algeria,El Tarf,DZ,No,Algeria
MOBI_adm1_689,Africa,Algeria,Ghardaia,DZ,No,Algeria
MOBI_adm1_690,Africa,Algeria,Guelma,DZ,No,Algeria
MOBI_adm1_691,Africa,Algeria,Illizi,DZ,No,Algeria
MOBI_adm1_692,Africa,Algeria,Jijel,DZ,No,Algeria
MOBI_adm1_693,Africa,Algeria,Khenchela,DZ,No,Algeria
MOBI_adm1_694,Africa,Algeria,Laghouat,DZ,No,Algeria
MOBI_adm1_695,Africa,Algeria,Mascara,DZ,No,Algeria
MOBI_adm1_696,Africa,Algeria,Médéa,DZ,No,Algeria
MOBI_adm1_697,Africa,Algeria,Mila,DZ,No,Algeria
MOBI_adm1_698,Africa,Algeria,Mostaganem,DZ,No,Algeria
MOBI_adm1_699,Africa,Algeria,M'Sila,DZ,No,Algeria
MOBI_adm1_700,Africa,Algeria,Naâma,DZ,No,Algeria
MOBI_adm1_701,Africa,Algeria,Oran,DZ,No,Algeria
MOBI_adm1_702,Africa,Algeria,Ouargla,DZ,No,Algeria
