locationID,continent,country,stateProvince,county,countryCode,isCustomRegion,verbatimCountry,verbatimLocationID,verbatimISO3,countryCode.1
GEO_41942358B86068104638384,Europe,Croatia,Šibenik-Knin,Opicina Muter-Kornati,HR,No,Croatia,{41942358B86068104638384},HRV,HR
GEO_41942358B56064565121242,Europe,Croatia,Šibenik-Knin,Opicina Pirovac,HR,No,Croatia,{41942358B56064565121242},HRV,HR
GEO_41942358B73644152682265,Europe,Croatia,Šibenik-Knin,Otok Kornat,HR,No,Croatia,{41942358B73644152682265},HRV,HR
GEO_41942358B45590159504357,Europe,Croatia,Sisak-Moslavina,Grad Glina,HR,No,Croatia,{41942358B45590159504357},HRV,HR
GEO_41942358B99189294915481,Europe,Croatia,Sisak-Moslavina,Grad Hrvatska Kostajnica,HR,No,Croatia,{41942358B99189294915481},HRV,HR
GEO_41942358B13832524664544,Europe,Croatia,Sisak-Moslavina,Grad Kutina,HR,No,Croatia,{41942358B13832524664544},HRV,HR
GEO_41942358B46819111733019,Europe,Croatia,Sisak-Moslavina,Grad Novska,HR,No,Croatia,{41942358B46819111733019},HRV,HR
GEO_41942358B37680111509626,Europe,Croatia,Sisak-Moslavina,Grad Petrinja,HR,No,Croatia,{41942358B37680111509626},HRV,HR
GEO_41942358B81678189205745,Europe,Croatia,Sisak-Moslavina,Grad Popovača,HR,No,Croatia,{41942358B81678189205745},HRV,HR
GEO_41942358B87600882063308,Europe,Croatia,Sisak-Moslavina,Grad Sisak,HR,No,Croatia,{41942358B87600882063308},HRV,HR
GEO_41942358B35075150352147,Europe,Croatia,Sisak-Moslavina,Općina Donji Kukuzari,HR,No,Croatia,{41942358B35075150352147},HRV,HR
GEO_41942358B46214263288807,Europe,Croatia,Sisak-Moslavina,Općina Dvor,HR,No,Croatia,{41942358B46214263288807},HRV,HR
GEO_41942358B22029023665965,Europe,Croatia,Sisak-Moslavina,Općina Gvozd,HR,No,Croatia,{41942358B22029023665965},HRV,HR
GEO_41942358B70634803465556,Europe,Croatia,Sisak-Moslavina,Općina Hvratska Dubica,HR,No,Croatia,{41942358B70634803465556},HRV,HR
GEO_41942358B28058180655743,Europe,Croatia,Sisak-Moslavina,Općina Lasinja,HR,No,Croatia,{41942358B28058180655743},HRV,HR
GEO_41942358B62939793201908,Europe,Croatia,Sisak-Moslavina,Općina Lekenik,HR,No,Croatia,{41942358B62939793201908},HRV,HR
GEO_41942358B89055815779805,Europe,Croatia,Sisak-Moslavina,Općina Lipovljani,HR,No,Croatia,{41942358B89055815779805},HRV,HR
GEO_41942358B98454411157961,Europe,Croatia,Sisak-Moslavina,Općina Majur,HR,No,Croatia,{41942358B98454411157961},HRV,HR
GEO_41942358B76785528726296,Europe,Croatia,Sisak-Moslavina,Općina Martinska Ves,HR,No,Croatia,{41942358B76785528726296},HRV,HR
GEO_41942358B21588594102697,Europe,Croatia,Sisak-Moslavina,Općina Sunja,HR,No,Croatia,{41942358B21588594102697},HRV,HR
GEO_41942358B17224032463848,Europe,Croatia,Sisak-Moslavina,Općina Topusko,HR,No,Croatia,{41942358B17224032463848},HRV,HR
GEO_41942358B94174565911026,Europe,Croatia,Sisak-Moslavina,Općina Velika Ludina,HR,No,Croatia,{41942358B94174565911026},HRV,HR
GEO_41942358B62948971523920,Europe,Croatia,Split-Dalmatia,Grad Hvar,HR,No,Croatia,{41942358B62948971523920},HRV,HR
GEO_41942358B54061913174641,Europe,Croatia,Split-Dalmatia,Grad Imotski,HR,No,Croatia,{41942358B54061913174641},HRV,HR
GEO_41942358B24847699776979,Europe,Croatia,Split-Dalmatia,Grad Kaštela,HR,No,Croatia,{41942358B24847699776979},HRV,HR
GEO_41942358B14610637892959,Europe,Croatia,Split-Dalmatia,Grad Komiža,HR,No,Croatia,{41942358B14610637892959},HRV,HR
GEO_41942358B32082098314835,Europe,Croatia,Split-Dalmatia,Grad Makarska,HR,No,Croatia,{41942358B32082098314835},HRV,HR
GEO_41942358B37333491936279,Europe,Croatia,Split-Dalmatia,Grad Omiš,HR,No,Croatia,{41942358B37333491936279},HRV,HR
GEO_41942358B9990231481930,Europe,Croatia,Split-Dalmatia,Grad Sinj,HR,No,Croatia,{41942358B9990231481930},HRV,HR
GEO_41942358B27040282046651,Europe,Croatia,Split-Dalmatia,Grad Solin,HR,No,Croatia,{41942358B27040282046651},HRV,HR
GEO_41942358B40338487230246,Europe,Croatia,Split-Dalmatia,Grad Split,HR,No,Croatia,{41942358B40338487230246},HRV,HR
GEO_41942358B69309879064099,Europe,Croatia,Split-Dalmatia,Grad Stari Grad,HR,No,Croatia,{41942358B69309879064099},HRV,HR
GEO_41942358B32539035720445,Europe,Croatia,Split-Dalmatia,Grad Supetar,HR,No,Croatia,{41942358B32539035720445},HRV,HR
GEO_41942358B37624902897340,Europe,Croatia,Split-Dalmatia,Grad Trilj,HR,No,Croatia,{41942358B37624902897340},HRV,HR
GEO_41942358B19243079676848,Europe,Croatia,Split-Dalmatia,Grad Vis,HR,No,Croatia,{41942358B19243079676848},HRV,HR
GEO_41942358B33340702216756,Europe,Croatia,Split-Dalmatia,Grad Vrgorac,HR,No,Croatia,{41942358B33340702216756},HRV,HR
GEO_41942358B99862173550734,Europe,Croatia,Split-Dalmatia,Grad Vrlika,HR,No,Croatia,{41942358B99862173550734},HRV,HR
GEO_41942358B62866677577766,Europe,Croatia,Split-Dalmatia,Općina Baška Voda,HR,No,Croatia,{41942358B62866677577766},HRV,HR
GEO_41942358B81819772164255,Europe,Croatia,Split-Dalmatia,Općina Bol,HR,No,Croatia,{41942358B81819772164255},HRV,HR
GEO_41942358B57070467356768,Europe,Croatia,Split-Dalmatia,Općina Brela,HR,No,Croatia,{41942358B57070467356768},HRV,HR
GEO_41942358B50649855239129,Europe,Croatia,Split-Dalmatia,Općina Cista Provo,HR,No,Croatia,{41942358B50649855239129},HRV,HR
GEO_41942358B7564696870619,Europe,Croatia,Split-Dalmatia,Općina Dicmo,HR,No,Croatia,{41942358B7564696870619},HRV,HR
GEO_41942358B31355504326698,Europe,Croatia,Split-Dalmatia,Općina Dugi Rat,HR,No,Croatia,{41942358B31355504326698},HRV,HR
GEO_41942358B64219746721264,Europe,Croatia,Split-Dalmatia,Općina Dugopolje,HR,No,Croatia,{41942358B64219746721264},HRV,HR
GEO_41942358B61257805943236,Europe,Croatia,Split-Dalmatia,Općina Gradac,HR,No,Croatia,{41942358B61257805943236},HRV,HR
GEO_41942358B46715016084825,Europe,Croatia,Split-Dalmatia,Općina Hrvace,HR,No,Croatia,{41942358B46715016084825},HRV,HR
GEO_41942358B58636386184746,Europe,Croatia,Split-Dalmatia,Općina Jelsa,HR,No,Croatia,{41942358B58636386184746},HRV,HR
GEO_41942358B97423203633318,Europe,Croatia,Split-Dalmatia,Općina Klis,HR,No,Croatia,{41942358B97423203633318},HRV,HR
GEO_41942358B87063005870150,Europe,Croatia,Split-Dalmatia,Općina Lećevica,HR,No,Croatia,{41942358B87063005870150},HRV,HR
GEO_41942358B47266893011476,Europe,Croatia,Split-Dalmatia,Općina Lokvičići,HR,No,Croatia,{41942358B47266893011476},HRV,HR
GEO_41942358B77185317172164,Europe,Croatia,Split-Dalmatia,Općina Lovreć,HR,No,Croatia,{41942358B77185317172164},HRV,HR
GEO_41942358B84243302989703,Europe,Croatia,Split-Dalmatia,Općina Marina,HR,No,Croatia,{41942358B84243302989703},HRV,HR
GEO_41942358B41584880694978,Europe,Croatia,Split-Dalmatia,Općina Milna,HR,No,Croatia,{41942358B41584880694978},HRV,HR
GEO_41942358B76897538444614,Europe,Croatia,Split-Dalmatia,Općina Muć,HR,No,Croatia,{41942358B76897538444614},HRV,HR
GEO_41942358B38899044180024,Europe,Croatia,Split-Dalmatia,Općina Nerežišća,HR,No,Croatia,{41942358B38899044180024},HRV,HR
GEO_41942358B85370902157409,Europe,Croatia,Split-Dalmatia,Općina Okrug,HR,No,Croatia,{41942358B85370902157409},HRV,HR
GEO_41942358B30950584266052,Europe,Croatia,Split-Dalmatia,Općina Otok,HR,No,Croatia,{41942358B30950584266052},HRV,HR
GEO_41942358B91463548368023,Europe,Croatia,Split-Dalmatia,Općina Podbablje,HR,No,Croatia,{41942358B91463548368023},HRV,HR
GEO_41942358B65793072334868,Europe,Croatia,Split-Dalmatia,Općina Podgora,HR,No,Croatia,{41942358B65793072334868},HRV,HR
GEO_41942358B84751729107979,Europe,Croatia,Split-Dalmatia,Općina Podstrana,HR,No,Croatia,{41942358B84751729107979},HRV,HR
GEO_41942358B73906003469030,Europe,Croatia,Split-Dalmatia,Općina Postira,HR,No,Croatia,{41942358B73906003469030},HRV,HR
GEO_41942358B73654510513356,Europe,Croatia,Split-Dalmatia,Općina Prgomet,HR,No,Croatia,{41942358B73654510513356},HRV,HR
GEO_41942358B3086402539521,Europe,Croatia,Split-Dalmatia,Općina Primorski Dolac,HR,No,Croatia,{41942358B3086402539521},HRV,HR
GEO_41942358B19627945050716,Europe,Croatia,Split-Dalmatia,Općina Proložac,HR,No,Croatia,{41942358B19627945050716},HRV,HR
GEO_41942358B25193862971737,Europe,Croatia,Split-Dalmatia,Općina Pučišća,HR,No,Croatia,{41942358B25193862971737},HRV,HR
GEO_41942358B55109175702825,Europe,Croatia,Split-Dalmatia,Općina Runovići,HR,No,Croatia,{41942358B55109175702825},HRV,HR
GEO_41942358B92131033251533,Europe,Croatia,Split-Dalmatia,Općina Seget,HR,No,Croatia,{41942358B92131033251533},HRV,HR
GEO_41942358B5927757605636,Europe,Croatia,Split-Dalmatia,Općina Selca,HR,No,Croatia,{41942358B5927757605636},HRV,HR
GEO_41942358B75304789353600,Europe,Croatia,Split-Dalmatia,Općina Šestanovac,HR,No,Croatia,{41942358B75304789353600},HRV,HR
GEO_41942358B3051457735690,Europe,Croatia,Split-Dalmatia,Općina Šolta,HR,No,Croatia,{41942358B3051457735690},HRV,HR
GEO_41942358B70473186758662,Europe,Croatia,Split-Dalmatia,Općina Sućuraj,HR,No,Croatia,{41942358B70473186758662},HRV,HR
GEO_41942358B62838788989755,Europe,Croatia,Split-Dalmatia,Općina Sutivan,HR,No,Croatia,{41942358B62838788989755},HRV,HR
GEO_41942358B70116790987857,Europe,Croatia,Split-Dalmatia,Općina Tučepi,HR,No,Croatia,{41942358B70116790987857},HRV,HR
GEO_41942358B83905043217188,Europe,Croatia,Split-Dalmatia,Općina Zadvarje,HR,No,Croatia,{41942358B83905043217188},HRV,HR
GEO_41942358B27406443785919,Europe,Croatia,Split-Dalmatia,Općina Zagvozd,HR,No,Croatia,{41942358B27406443785919},HRV,HR
GEO_41942358B17623158783730,Europe,Croatia,Split-Dalmatia,Općina Zmijavci,HR,No,Croatia,{41942358B17623158783730},HRV,HR
GEO_41942358B25965451539763,Europe,Croatia,Varaždin,Grad Ivanec,HR,No,Croatia,{41942358B25965451539763},HRV,HR
GEO_41942358B87260049315575,Europe,Croatia,Varaždin,Grad Lepoglava,HR,No,Croatia,{41942358B87260049315575},HRV,HR
GEO_41942358B56865136958043,Europe,Croatia,Varaždin,Grad Ludbreg,HR,No,Croatia,{41942358B56865136958043},HRV,HR
GEO_41942358B14240258940853,Europe,Croatia,Varaždin,Grad Novi Marof,HR,No,Croatia,{41942358B14240258940853},HRV,HR
GEO_41942358B39782614127677,Europe,Croatia,Varaždin,Grad Varaždin,HR,No,Croatia,{41942358B39782614127677},HRV,HR
GEO_41942358B5698398635039,Europe,Croatia,Varaždin,Grad Varaždinske Toplice,HR,No,Croatia,{41942358B5698398635039},HRV,HR
GEO_41942358B79405714793984,Europe,Croatia,Varaždin,Općina Bednja,HR,No,Croatia,{41942358B79405714793984},HRV,HR
GEO_41942358B44612214737799,Europe,Croatia,Varaždin,Općina Beretinec,HR,No,Croatia,{41942358B44612214737799},HRV,HR
GEO_41942358B63351390978471,Europe,Croatia,Varaždin,Općina Breznica,HR,No,Croatia,{41942358B63351390978471},HRV,HR
GEO_41942358B60869083390102,Europe,Croatia,Varaždin,Općina Breznički Hum,HR,No,Croatia,{41942358B60869083390102},HRV,HR
GEO_41942358B5058073366135,Europe,Croatia,Varaždin,Općina Cestica,HR,No,Croatia,{41942358B5058073366135},HRV,HR
GEO_41942358B37092031882174,Europe,Croatia,Varaždin,Općina Donja Voća,HR,No,Croatia,{41942358B37092031882174},HRV,HR
GEO_41942358B85080629068617,Europe,Croatia,Varaždin,Općina Gornji Kneginec,HR,No,Croatia,{41942358B85080629068617},HRV,HR
GEO_41942358B5538119360308,Europe,Croatia,Varaždin,Općina Jalžabet,HR,No,Croatia,{41942358B5538119360308},HRV,HR
GEO_41942358B80150164579834,Europe,Croatia,Varaždin,Općina Klenovnik,HR,No,Croatia,{41942358B80150164579834},HRV,HR
GEO_41942358B69612549435300,Europe,Croatia,Varaždin,Općina Mali Bukovec,HR,No,Croatia,{41942358B69612549435300},HRV,HR
GEO_41942358B82710063041984,Europe,Croatia,Varaždin,Općina Martijanec,HR,No,Croatia,{41942358B82710063041984},HRV,HR
GEO_41942358B11370541277369,Europe,Croatia,Varaždin,Općina Maruševec,HR,No,Croatia,{41942358B11370541277369},HRV,HR
GEO_41942358B52023204988517,Europe,Croatia,Varaždin,Općina Petrijanec,HR,No,Croatia,{41942358B52023204988517},HRV,HR
GEO_41942358B65728796130854,Europe,Croatia,Varaždin,Općina Sračinec,HR,No,Croatia,{41942358B65728796130854},HRV,HR
GEO_41942358B33368752769838,Europe,Croatia,Varaždin,Općina Sveti Đurđ,HR,No,Croatia,{41942358B33368752769838},HRV,HR
GEO_41942358B18432931227109,Europe,Croatia,Varaždin,Općina Sveti Ilija,HR,No,Croatia,{41942358B18432931227109},HRV,HR
GEO_41942358B66089922837763,Europe,Croatia,Varaždin,Općina Trnovec Bartolovečki,HR,No,Croatia,{41942358B66089922837763},HRV,HR
GEO_41942358B53177152827993,Europe,Croatia,Varaždin,Općina Veliki Bukovec,HR,No,Croatia,{41942358B53177152827993},HRV,HR
GEO_41942358B68698174579367,Europe,Croatia,Varaždin,Općina Vidovec,HR,No,Croatia,{41942358B68698174579367},HRV,HR
GEO_41942358B2077636467277,Europe,Croatia,Varaždin,Općina Vinica,HR,No,Croatia,{41942358B2077636467277},HRV,HR
GEO_41942358B37615937628467,Europe,Croatia,Varaždin,Općina Visoko,HR,No,Croatia,{41942358B37615937628467},HRV,HR
GEO_41942358B74644549803644,Europe,Croatia,Virovitica-Podravina,Grad Orahovica,HR,No,Croatia,{41942358B74644549803644},HRV,HR
GEO_41942358B16662645858011,Europe,Croatia,Virovitica-Podravina,Grad Slatina,HR,No,Croatia,{41942358B16662645858011},HRV,HR
GEO_41942358B86189890542862,Europe,Croatia,Virovitica-Podravina,Grad Virovitica,HR,No,Croatia,{41942358B86189890542862},HRV,HR
GEO_41942358B25260827937370,Europe,Croatia,Virovitica-Podravina,Općina Čačinci,HR,No,Croatia,{41942358B25260827937370},HRV,HR
GEO_41942358B43548041333920,Europe,Croatia,Virovitica-Podravina,Općina Čađavica,HR,No,Croatia,{41942358B43548041333920},HRV,HR
GEO_41942358B94093317954750,Europe,Croatia,Virovitica-Podravina,Općina Crnac,HR,No,Croatia,{41942358B94093317954750},HRV,HR
GEO_41942358B49003275948554,Europe,Croatia,Virovitica-Podravina,Općina Gradina,HR,No,Croatia,{41942358B49003275948554},HRV,HR
GEO_41942358B96153319262415,Europe,Croatia,Virovitica-Podravina,Općina Lukač,HR,No,Croatia,{41942358B96153319262415},HRV,HR
GEO_41942358B87886165170898,Europe,Croatia,Virovitica-Podravina,Općina Mikleuš,HR,No,Croatia,{41942358B87886165170898},HRV,HR
GEO_41942358B59356492227203,Europe,Croatia,Virovitica-Podravina,Općina Nova Bukovica,HR,No,Croatia,{41942358B59356492227203},HRV,HR
GEO_41942358B8503989103231,Europe,Croatia,Virovitica-Podravina,Općina Pitomača,HR,No,Croatia,{41942358B8503989103231},HRV,HR
GEO_41942358B97822559400822,Europe,Croatia,Virovitica-Podravina,Općina Sopje,HR,No,Croatia,{41942358B97822559400822},HRV,HR
GEO_41942358B24164746489600,Europe,Croatia,Virovitica-Podravina,Općina Špišić Bukovica,HR,No,Croatia,{41942358B24164746489600},HRV,HR
GEO_41942358B41528643481489,Europe,Croatia,Virovitica-Podravina,Općina Suhopolje,HR,No,Croatia,{41942358B41528643481489},HRV,HR
GEO_41942358B54914345410648,Europe,Croatia,Virovitica-Podravina,Općina Voćin,HR,No,Croatia,{41942358B54914345410648},HRV,HR
GEO_41942358B46895953999476,Europe,Croatia,Virovitica-Podravina,Općina Zdenci,HR,No,Croatia,{41942358B46895953999476},HRV,HR
GEO_41942358B55665753142928,Europe,Croatia,Vukovar-Syrmia,Grad Ilok,HR,No,Croatia,{41942358B55665753142928},HRV,HR
GEO_41942358B15575297558867,Europe,Croatia,Vukovar-Syrmia,Grad Otok,HR,No,Croatia,{41942358B15575297558867},HRV,HR
GEO_41942358B73480888178056,Europe,Croatia,Vukovar-Syrmia,Grad Vinkovci,HR,No,Croatia,{41942358B73480888178056},HRV,HR
GEO_41942358B99857264420093,Europe,Croatia,Vukovar-Syrmia,Grad Vukovar,HR,No,Croatia,{41942358B99857264420093},HRV,HR
GEO_41942358B26041090574045,Europe,Croatia,Vukovar-Syrmia,Grad Županja,HR,No,Croatia,{41942358B26041090574045},HRV,HR
GEO_41942358B70626061375791,Europe,Croatia,Vukovar-Syrmia,Općina Andrijaševci,HR,No,Croatia,{41942358B70626061375791},HRV,HR
GEO_41942358B4506197395448,Europe,Croatia,Vukovar-Syrmia,Općina Babina Greda,HR,No,Croatia,{41942358B4506197395448},HRV,HR
GEO_41942358B15965971514853,Europe,Croatia,Vukovar-Syrmia,Općina Bogdanovci,HR,No,Croatia,{41942358B15965971514853},HRV,HR
GEO_41942358B93268034393591,Europe,Croatia,Vukovar-Syrmia,Općina Borovo,HR,No,Croatia,{41942358B93268034393591},HRV,HR
GEO_41942358B58405997999475,Europe,Croatia,Vukovar-Syrmia,Općina Bošnjaci,HR,No,Croatia,{41942358B58405997999475},HRV,HR
GEO_41942358B34927547742350,Europe,Croatia,Vukovar-Syrmia,Općina Cerna,HR,No,Croatia,{41942358B34927547742350},HRV,HR
GEO_41942358B49513223272085,Europe,Croatia,Vukovar-Syrmia,Općina Drenovci,HR,No,Croatia,{41942358B49513223272085},HRV,HR
GEO_41942358B38008088244386,Europe,Croatia,Vukovar-Syrmia,Općina Gradište,HR,No,Croatia,{41942358B38008088244386},HRV,HR
GEO_41942358B31216963896423,Europe,Croatia,Vukovar-Syrmia,Općina Gunja,HR,No,Croatia,{41942358B31216963896423},HRV,HR
GEO_41942358B3136007807850,Europe,Croatia,Vukovar-Syrmia,Općina Ivankovo,HR,No,Croatia,{41942358B3136007807850},HRV,HR
GEO_41942358B26001092776755,Europe,Croatia,Vukovar-Syrmia,Općina Jarmina,HR,No,Croatia,{41942358B26001092776755},HRV,HR
GEO_41942358B66523854826517,Europe,Croatia,Vukovar-Syrmia,Općina Lovas,HR,No,Croatia,{41942358B66523854826517},HRV,HR
GEO_41942358B72862341717783,Europe,Croatia,Vukovar-Syrmia,Općina Markušica,HR,No,Croatia,{41942358B72862341717783},HRV,HR
GEO_41942358B57149227016444,Europe,Croatia,Vukovar-Syrmia,Općina Negoslavci,HR,No,Croatia,{41942358B57149227016444},HRV,HR
GEO_41942358B6051759172794,Europe,Croatia,Vukovar-Syrmia,Općina Nijemci,HR,No,Croatia,{41942358B6051759172794},HRV,HR
GEO_41942358B24975499368578,Europe,Croatia,Vukovar-Syrmia,Općina Nuštar,HR,No,Croatia,{41942358B24975499368578},HRV,HR
GEO_41942358B7892972817029,Europe,Croatia,Vukovar-Syrmia,Općina Privlaka,HR,No,Croatia,{41942358B7892972817029},HRV,HR
GEO_41942358B3290816141888,Europe,Croatia,Vukovar-Syrmia,Općina Stari Jankovci,HR,No,Croatia,{41942358B3290816141888},HRV,HR
GEO_41942358B32929341461785,Europe,Croatia,Vukovar-Syrmia,Općina Stari Mikanovci,HR,No,Croatia,{41942358B32929341461785},HRV,HR
GEO_41942358B8759707529392,Europe,Croatia,Vukovar-Syrmia,Općina Štitar,HR,No,Croatia,{41942358B8759707529392},HRV,HR
GEO_41942358B15048547422283,Europe,Croatia,Vukovar-Syrmia,Općina Tompojevci,HR,No,Croatia,{41942358B15048547422283},HRV,HR
GEO_41942358B69762243971062,Europe,Croatia,Vukovar-Syrmia,Općina Tordinci,HR,No,Croatia,{41942358B69762243971062},HRV,HR
GEO_41942358B52937699579834,Europe,Croatia,Vukovar-Syrmia,Općina Tovarnik,HR,No,Croatia,{41942358B52937699579834},HRV,HR
GEO_41942358B79245749905340,Europe,Croatia,Vukovar-Syrmia,Općina Trpinja,HR,No,Croatia,{41942358B79245749905340},HRV,HR
GEO_41942358B32410067293519,Europe,Croatia,Vukovar-Syrmia,Općina Vođinci,HR,No,Croatia,{41942358B32410067293519},HRV,HR
GEO_41942358B61227700521917,Europe,Croatia,Vukovar-Syrmia,Općina Vrbanja,HR,No,Croatia,{41942358B61227700521917},HRV,HR
GEO_41942358B86279798675617,Europe,Croatia,Zadar County,Grad Benkovac,HR,No,Croatia,{41942358B86279798675617},HRV,HR
GEO_41942358B6176778623677,Europe,Croatia,Zadar County,Grad Biograd na Moru,HR,No,Croatia,{41942358B6176778623677},HRV,HR
GEO_41942358B76735856838344,Europe,Croatia,Zadar County,Grad Nin,HR,No,Croatia,{41942358B76735856838344},HRV,HR
GEO_41942358B23722142725163,Europe,Croatia,Zadar County,Grad Obrovac,HR,No,Croatia,{41942358B23722142725163},HRV,HR
GEO_41942358B17333803192546,Europe,Croatia,Zadar County,Grad Pag,HR,No,Croatia,{41942358B17333803192546},HRV,HR
GEO_41942358B91057379265139,Europe,Croatia,Zadar County,Grad Zadar,HR,No,Croatia,{41942358B91057379265139},HRV,HR
GEO_41942358B68906359196574,Europe,Croatia,Zadar County,Općina Bibinje,HR,No,Croatia,{41942358B68906359196574},HRV,HR
GEO_41942358B48192613940111,Europe,Croatia,Zadar County,Općina Galovac,HR,No,Croatia,{41942358B48192613940111},HRV,HR
GEO_41942358B27131449987537,Europe,Croatia,Zadar County,Općina Gračac,HR,No,Croatia,{41942358B27131449987537},HRV,HR
GEO_41942358B29212836137116,Europe,Croatia,Zadar County,Općina Jasenice,HR,No,Croatia,{41942358B29212836137116},HRV,HR
GEO_41942358B8491979951643,Europe,Croatia,Zadar County,Općina Kali,HR,No,Croatia,{41942358B8491979951643},HRV,HR
GEO_41942358B47856715850966,Europe,Croatia,Zadar County,Općina Kolan,HR,No,Croatia,{41942358B47856715850966},HRV,HR
GEO_41942358B62293063163489,Europe,Croatia,Zadar County,Općina Kukljica,HR,No,Croatia,{41942358B62293063163489},HRV,HR
GEO_41942358B80674025677747,Europe,Croatia,Zadar County,Općina Novigrad,HR,No,Croatia,{41942358B80674025677747},HRV,HR
GEO_41942358B50201848606001,Europe,Croatia,Zadar County,Općina Pakoštane,HR,No,Croatia,{41942358B50201848606001},HRV,HR
GEO_41942358B74400327987198,Europe,Croatia,Zadar County,Općina Pašman,HR,No,Croatia,{41942358B74400327987198},HRV,HR
GEO_41942358B48972691086636,Europe,Croatia,Zadar County,Općina Polača,HR,No,Croatia,{41942358B48972691086636},HRV,HR
GEO_41942358B11687207448714,Europe,Croatia,Zadar County,Općina Poličnik,HR,No,Croatia,{41942358B11687207448714},HRV,HR
GEO_41942358B4499165766860,Europe,Croatia,Zadar County,Općina Posedarje,HR,No,Croatia,{41942358B4499165766860},HRV,HR
GEO_41942358B4088713136666,Europe,Croatia,Zadar County,Općina Povljana,HR,No,Croatia,{41942358B4088713136666},HRV,HR
GEO_41942358B28076069343861,Europe,Croatia,Zadar County,Općina Preko,HR,No,Croatia,{41942358B28076069343861},HRV,HR
GEO_41942358B87488536302426,Europe,Croatia,Zadar County,Općina Privlaka,HR,No,Croatia,{41942358B87488536302426},HRV,HR
